metric,exp_id,reading,arm,value
revenue_per_user,0,long,control,4.980633
revenue_per_user,0,long,control,5.275627
revenue_per_user,0,long,control,2.2228246
revenue_per_user,0,long,control,3.5195303
revenue_per_user,0,long,control,3.8483355
revenue_per_user,0,long,control,8.458727
revenue_per_user,0,long,control,11.548068
revenue_per_user,0,long,control,5.5253844
revenue_per_user,0,long,control,2.5041144
revenue_per_user,0,long,control,3.8119125
revenue_per_user,0,long,control,5.326091
revenue_per_user,0,long,control,2.807541
revenue_per_user,0,long,control,5.8575273
revenue_per_user,0,long,control,4.3252954
revenue_per_user,0,long,control,3.0021713
revenue_per_user,0,long,control,11.63903
revenue_per_user,0,long,control,4.942348
revenue_per_user,0,long,control,6.200642
revenue_per_user,0,long,control,9.246644
revenue_per_user,0,long,control,9.431336
revenue_per_user,0,long,control,4.1812305
revenue_per_user,0,long,control,3.2380939
revenue_per_user,0,long,control,8.391062
revenue_per_user,0,long,control,6.506306
revenue_per_user,0,long,control,6.8050623
revenue_per_user,0,long,control,6.069676
revenue_per_user,0,long,control,4.1929297
revenue_per_user,0,long,control,4.4298463
revenue_per_user,0,long,control,6.9662566
revenue_per_user,0,long,control,7.0382032
revenue_per_user,0,long,control,1.9364527
revenue_per_user,0,long,control,3.6924138
revenue_per_user,0,long,control,2.1338675
revenue_per_user,0,long,control,4.0428233
revenue_per_user,0,long,control,8.697986
revenue_per_user,0,long,control,3.5095713
revenue_per_user,0,long,control,8.517184
revenue_per_user,0,long,control,4.84517
revenue_per_user,0,long,control,1.1450313
revenue_per_user,0,long,control,15.914959
revenue_per_user,0,long,control,2.9187222
revenue_per_user,0,long,control,8.54783
revenue_per_user,0,long,control,5.4169326
revenue_per_user,0,long,control,3.9906964
revenue_per_user,0,long,control,17.000288
revenue_per_user,0,long,control,4.4094505
revenue_per_user,0,long,control,6.065165
revenue_per_user,0,long,control,67.15813
revenue_per_user,0,long,control,6.735736
revenue_per_user,0,long,control,8.111179
revenue_per_user,0,long,control,6.824654
revenue_per_user,0,long,control,1.8703343
revenue_per_user,0,long,control,6.909546
revenue_per_user,0,long,control,5.1982455
revenue_per_user,0,long,control,1.4705133
revenue_per_user,0,long,control,2.7407944
revenue_per_user,0,long,control,5.402068
revenue_per_user,0,long,control,3.676298
revenue_per_user,0,long,control,39.81726
revenue_per_user,0,long,control,5.3622494
revenue_per_user,0,long,control,6.164664
revenue_per_user,0,long,control,9.9553385
revenue_per_user,0,long,control,3.3567972
revenue_per_user,0,long,control,5.4969163
revenue_per_user,0,long,control,24.146744
revenue_per_user,0,long,control,8.716631
revenue_per_user,0,long,control,1.0336967
revenue_per_user,0,long,control,9.015674
revenue_per_user,0,long,control,2.8644438
revenue_per_user,0,long,control,3.976359
revenue_per_user,0,long,control,1.1418251
revenue_per_user,0,long,control,11.744325
revenue_per_user,0,long,control,2.2486768
revenue_per_user,0,long,control,5.110306
revenue_per_user,0,long,control,70.10776
revenue_per_user,0,long,control,9.859732
revenue_per_user,0,long,control,6.944027
revenue_per_user,0,long,control,2.8535507
revenue_per_user,0,long,control,2.9764316
revenue_per_user,0,long,control,2.2978048
revenue_per_user,0,long,control,6.1504083
revenue_per_user,0,long,control,7.2985263
revenue_per_user,0,long,control,2.252525
revenue_per_user,0,long,control,20.398844
revenue_per_user,0,long,control,5.908193
revenue_per_user,0,long,control,10.765239
revenue_per_user,0,long,control,7.4093103
revenue_per_user,0,long,control,8.906692
revenue_per_user,0,long,control,2.411157
revenue_per_user,0,long,control,4.867494
revenue_per_user,0,long,control,3.86633
revenue_per_user,0,long,control,3.6030455
revenue_per_user,0,long,control,2.3858347
revenue_per_user,0,long,control,5.6694493
revenue_per_user,0,long,control,16.173302
revenue_per_user,0,long,control,5.710213
revenue_per_user,0,long,control,8.591535
revenue_per_user,0,long,control,7.4359217
revenue_per_user,0,long,control,5.3177404
revenue_per_user,0,long,control,2.7334967
revenue_per_user,0,long,control,1.856728
revenue_per_user,0,long,control,2.5191627
revenue_per_user,0,long,control,4.517723
revenue_per_user,0,long,control,3.1070116
revenue_per_user,0,long,control,3.0809774
revenue_per_user,0,long,control,5.154574
revenue_per_user,0,long,control,6.6556373
revenue_per_user,0,long,control,41.75278
revenue_per_user,0,long,control,6.9082937
revenue_per_user,0,long,control,7.557641
revenue_per_user,0,long,control,3.8502326
revenue_per_user,0,long,control,3.264136
revenue_per_user,0,long,control,6.645161
revenue_per_user,0,long,control,6.6012106
revenue_per_user,0,long,control,2.9288032
revenue_per_user,0,long,control,5.739277
revenue_per_user,0,long,control,3.1256819
revenue_per_user,0,long,control,5.3154006
revenue_per_user,0,long,control,3.8644767
revenue_per_user,0,long,control,3.9553611
revenue_per_user,0,long,control,2.0505137
revenue_per_user,0,long,control,9.56829
revenue_per_user,0,long,control,7.815819
revenue_per_user,0,long,control,4.7761807
revenue_per_user,0,long,control,5585.5835
revenue_per_user,0,long,control,5.253967
revenue_per_user,0,long,control,6.2952952
revenue_per_user,0,long,control,30.822313
revenue_per_user,0,long,control,5.7906537
revenue_per_user,0,long,control,6.5402193
revenue_per_user,0,long,control,6.1811156
revenue_per_user,0,long,control,5.5223374
revenue_per_user,0,long,control,4.942867
revenue_per_user,0,long,control,16.9585
revenue_per_user,0,long,control,3.124576
revenue_per_user,0,long,control,7.783711
revenue_per_user,0,long,control,4.060861
revenue_per_user,0,long,control,15.541927
revenue_per_user,0,long,control,3.5613217
revenue_per_user,0,long,control,2.826796
revenue_per_user,0,long,control,4.6226554
revenue_per_user,0,long,control,6.6014705
revenue_per_user,0,long,control,2.5655057
revenue_per_user,0,long,control,6.891065
revenue_per_user,0,long,control,5.8090987
revenue_per_user,0,long,control,27.698442
revenue_per_user,0,long,control,15.412377
revenue_per_user,0,long,control,29.115887
revenue_per_user,0,long,control,3.040461
revenue_per_user,0,long,control,2.8346336
revenue_per_user,0,long,control,5.6516557
revenue_per_user,0,long,control,7.665901
revenue_per_user,0,long,control,2.7604573
revenue_per_user,0,long,control,5.6149416
revenue_per_user,0,long,control,4.284287
revenue_per_user,0,long,control,2.805173
revenue_per_user,0,long,control,3.694078
revenue_per_user,0,long,control,5.0766983
revenue_per_user,0,long,control,7.273942
revenue_per_user,0,long,control,4.9272447
revenue_per_user,0,long,control,45.120113
revenue_per_user,0,long,control,4.3904223
revenue_per_user,0,long,control,3.8535943
revenue_per_user,0,long,control,3.5418289
revenue_per_user,0,long,control,3.951827
revenue_per_user,0,long,control,5.2186904
revenue_per_user,0,long,control,4.1698456
revenue_per_user,0,long,control,5.946744
revenue_per_user,0,long,control,7.2732816
revenue_per_user,0,long,control,1.5596352
revenue_per_user,0,long,control,3.067873
revenue_per_user,0,long,control,4.999327
revenue_per_user,0,long,control,4.7904034
revenue_per_user,0,long,control,3.5040195
revenue_per_user,0,long,control,2.2232723
revenue_per_user,0,long,control,1.4587455
revenue_per_user,0,long,control,4.875269
revenue_per_user,0,long,control,8.528552
revenue_per_user,0,long,control,5.879245
revenue_per_user,0,long,control,2.9605327
revenue_per_user,0,long,control,2.5610347
revenue_per_user,0,long,control,6.2166533
revenue_per_user,0,long,control,5.6679525
revenue_per_user,0,long,control,5.3729753
revenue_per_user,0,long,control,3.636582
revenue_per_user,0,long,control,7.2702117
revenue_per_user,0,long,control,4.5265
revenue_per_user,0,long,control,13.955909
revenue_per_user,0,long,control,10.2547655
revenue_per_user,0,long,control,2.6968474
revenue_per_user,0,long,control,25.372742
revenue_per_user,0,long,control,2.7287996
revenue_per_user,0,long,control,2.4894454
revenue_per_user,0,long,control,26.532738
revenue_per_user,0,long,control,8.384826
revenue_per_user,0,long,control,3.335424
revenue_per_user,0,long,control,3.545126
revenue_per_user,0,long,control,3.6371515
revenue_per_user,0,long,control,5.086122
revenue_per_user,0,long,control,2250.7388
revenue_per_user,0,long,control,9.553377
revenue_per_user,0,long,control,5.709144
revenue_per_user,0,long,control,4.3017597
revenue_per_user,0,long,control,3.096015
revenue_per_user,0,long,control,47.871418
revenue_per_user,0,long,control,10.218032
revenue_per_user,0,long,control,2.8746507
revenue_per_user,0,long,control,6.1883173
revenue_per_user,0,long,control,7.889386
revenue_per_user,0,long,control,7.1897907
revenue_per_user,0,long,control,8.832874
revenue_per_user,0,long,control,3.8077228
revenue_per_user,0,long,control,19.723623
revenue_per_user,0,long,control,2.1441765
revenue_per_user,0,long,control,1.7881875
revenue_per_user,0,long,control,4.1973557
revenue_per_user,0,long,control,4.381514
revenue_per_user,0,long,control,4.3105106
revenue_per_user,0,long,control,9.371087
revenue_per_user,0,long,control,9.52632
revenue_per_user,0,long,control,2.4413955
revenue_per_user,0,long,control,3.4092066
revenue_per_user,0,long,control,3.6000426
revenue_per_user,0,long,control,3.6354024
revenue_per_user,0,long,control,3.3400412
revenue_per_user,0,long,control,13.287523
revenue_per_user,0,long,control,7.5713267
revenue_per_user,0,long,control,5.305921
revenue_per_user,0,long,control,4.774974
revenue_per_user,0,long,control,7.0849504
revenue_per_user,0,long,control,3.974792
revenue_per_user,0,long,control,4.886164
revenue_per_user,0,long,control,3.78268
revenue_per_user,0,long,control,3.8668041
revenue_per_user,0,long,control,5.3611608
revenue_per_user,0,long,control,7.5880475
revenue_per_user,0,long,control,4.827732
revenue_per_user,0,long,control,3.9721167
revenue_per_user,0,long,control,2.8592036
revenue_per_user,0,long,control,3.384757
revenue_per_user,0,long,control,4.869812
revenue_per_user,0,long,control,7.351594
revenue_per_user,0,long,control,1.974768
revenue_per_user,0,long,control,7.7612953
revenue_per_user,0,long,control,4.838692
revenue_per_user,0,long,control,4.0224304
revenue_per_user,0,long,control,6.454949
revenue_per_user,0,long,control,5.4110856
revenue_per_user,0,long,control,9.366154
revenue_per_user,0,long,control,44.526077
revenue_per_user,0,long,control,8.037834
revenue_per_user,0,long,control,2.011728
revenue_per_user,0,long,control,7.627577
revenue_per_user,0,long,control,4.668036
revenue_per_user,0,long,control,5.1400065
revenue_per_user,0,long,control,6.582563
revenue_per_user,0,long,control,4.1309967
revenue_per_user,0,long,control,53.667015
revenue_per_user,0,long,control,2.7852075
revenue_per_user,0,long,control,3.9722662
revenue_per_user,0,long,control,1.500923
revenue_per_user,0,long,control,9.217579
revenue_per_user,0,long,control,14.807238
revenue_per_user,0,long,control,6.695355
revenue_per_user,0,long,control,4.206926
revenue_per_user,0,long,control,7.4588046
revenue_per_user,0,long,control,11.327991
revenue_per_user,0,long,control,9.355546
revenue_per_user,0,long,control,3.9920611
revenue_per_user,0,long,control,3.235979
revenue_per_user,0,long,control,3.0523837
revenue_per_user,0,long,control,2.1737149
revenue_per_user,0,long,control,5.6365395
revenue_per_user,0,long,control,9.370346
revenue_per_user,0,long,control,1.0098767
revenue_per_user,0,long,control,55.841217
revenue_per_user,0,long,control,9.873301
revenue_per_user,0,long,control,9.003921
revenue_per_user,0,long,control,4.7218585
revenue_per_user,0,long,control,3.8971546
revenue_per_user,0,long,control,9.097387
revenue_per_user,0,long,control,2.1838634
revenue_per_user,0,long,control,8.650536
revenue_per_user,0,long,control,2.6767676
revenue_per_user,0,long,control,6.918343
revenue_per_user,0,long,control,6.166744
revenue_per_user,0,long,control,9.384525
revenue_per_user,0,long,control,9.24426
revenue_per_user,0,long,control,6.301196
revenue_per_user,0,long,control,5.05849
revenue_per_user,0,long,control,3.4769132
revenue_per_user,0,long,control,2.690319
revenue_per_user,0,long,control,3.3837776
revenue_per_user,0,long,control,6.2953973
revenue_per_user,0,long,control,8.284614
revenue_per_user,0,long,control,2.785061
revenue_per_user,0,long,control,3.3607376
revenue_per_user,0,long,control,6.334414
revenue_per_user,0,long,control,2.8954675
revenue_per_user,0,long,control,7.2561655
revenue_per_user,0,long,control,7.5211544
revenue_per_user,0,long,control,4.2656627
revenue_per_user,0,long,control,5.2464952
revenue_per_user,0,long,control,2.5155382
revenue_per_user,0,long,control,2.7509537
revenue_per_user,0,long,control,2.5728064
revenue_per_user,0,long,control,2.462189
revenue_per_user,0,long,control,8.008136
revenue_per_user,0,long,control,4.4194164
revenue_per_user,0,long,control,5.5022507
revenue_per_user,0,long,control,4.7314796
revenue_per_user,0,long,control,67.56684
revenue_per_user,0,long,control,5.551562
revenue_per_user,0,long,control,2.3466873
revenue_per_user,0,long,control,3.817725
revenue_per_user,0,long,control,5.2595797
revenue_per_user,0,long,control,6.38463
revenue_per_user,0,long,control,12.908228
revenue_per_user,0,long,control,6.5754476
revenue_per_user,0,long,control,10.519337
revenue_per_user,0,long,control,1.9349065
revenue_per_user,0,long,control,3.6597185
revenue_per_user,0,long,control,38.292595
revenue_per_user,0,long,control,12.328484
revenue_per_user,0,long,control,19.74963
revenue_per_user,0,long,control,7.216169
revenue_per_user,0,long,control,41.734604
revenue_per_user,0,long,control,2.9398794
revenue_per_user,0,long,control,6469.6733
revenue_per_user,0,long,control,4.2908144
revenue_per_user,0,long,control,4.5662293
revenue_per_user,0,long,control,7.3261385
revenue_per_user,0,long,control,4.8654404
revenue_per_user,0,long,control,3.4041305
revenue_per_user,0,long,control,5.309516
revenue_per_user,0,long,control,7.016872
revenue_per_user,0,long,control,2.0722165
revenue_per_user,0,long,control,8.506305
revenue_per_user,0,long,control,4.2513666
revenue_per_user,0,long,control,4.6799726
revenue_per_user,0,long,control,19.412962
revenue_per_user,0,long,control,5.2334023
revenue_per_user,0,long,control,11.111815
revenue_per_user,0,long,control,5.405438
revenue_per_user,0,long,control,4.0708385
revenue_per_user,0,long,control,8.163241
revenue_per_user,0,long,control,3.8184583
revenue_per_user,0,long,control,3.330661
revenue_per_user,0,long,control,3.1074176
revenue_per_user,0,long,control,9.154586
revenue_per_user,0,long,control,8.622054
revenue_per_user,0,long,control,5.6751657
revenue_per_user,0,long,control,3.363233
revenue_per_user,0,long,control,7.1628747
revenue_per_user,0,long,control,8.150685
revenue_per_user,0,long,control,7.86053
revenue_per_user,0,long,control,4.5069857
revenue_per_user,0,long,control,5.631266
revenue_per_user,0,long,control,34.861305
revenue_per_user,0,long,control,57.02764
revenue_per_user,0,long,control,5.7558155
revenue_per_user,0,long,control,9.110325
revenue_per_user,0,long,control,3.6439984
revenue_per_user,0,long,control,3.15458
revenue_per_user,0,long,control,8.025111
revenue_per_user,0,long,control,18.131647
